Time,Stim
15.134472952279758,0.07360442324918494
15.135472983530734,0.08156670187571162
15.136473014781712,0.0902671558428026
15.137473046032689,0.09975530161290289
15.138473077283665,0.11008550965691637
15.139473108534641,0.12133432054585594
15.140473139785618,0.13352407845684663
15.141473171036594,0.14670511585104704
15.14247320228757,0.1609275747049206
15.143473233538547,0.17623998121694973
15.144473264789525,0.1926876143063205
15.145473296040501,0.21031105552371035
15.146473327291478,0.22914200459749084
15.147473358542454,0.2492016279630772
15.14847338979343,0.27049690213002964
15.149473421044407,0.2930173746915493
15.150473452295383,0.3167353807635567
15.15147348354636,0.341606145683434
15.152473514797338,0.36756743980496287
15.153473546048314,0.3945362402940566
15.15447357729929,0.4224077580824707
15.155473608550267,0.45105567011200165
15.156473639801243,0.48033174861884975
15.15747367105222,0.5100652446955632
15.158473702303196,0.5400695821895546
15.159473733554172,0.5701430731849998
15.16047376480515,0.6000761534599584
15.161473796056127,0.6296592241812126
15.162473827307103,0.6586920609395094
15.16347385855808,0.6869693582739321
15.164473889809056,0.7143677967038087
15.165473921060032,0.7407645782395404
15.166473952311009,0.7660561567579938
15.167473983561987,0.7901559902630468
15.168474014812963,0.812991152012228
15.16947404606394,0.8345004359878467
15.170474077314916,0.8546309602396519
15.171474108565892,0.8733382439872829
15.172474139816869,0.8905843616300807
15.173474171067845,0.9063401127641502
15.174474202318821,0.9205924403079301
15.1754742335698,0.9333491168910453
15.176474264820776,0.9446329994714533
15.177474296071752,0.9544681847807094
15.178474327322728,0.9628747131168596
15.179474358573705,0.9698665843638418
15.180474389824681,0.9754492928287751
15.181474421075658,0.9796158517935324
15.182474452326634,0.9823506430036255
15.183474483577612,0.9836288538231097
15.184474514828588,0.9834211923638942
15.185474546079565,0.9816972954756796
15.186474577330541,0.9784327733259459
15.187474608581518,0.9735754860174347
15.188474639832494,0.9671803630658313
15.18947467108347,0.9592658937274626
15.190474702334448,0.949844487193048
15.191474733585425,0.9389248012760818
15.192474764836401,0.9265120081239956
15.193474796087377,0.9126095886834629
15.194474827338354,0.897219062693813
15.19547485858933,0.880344986751029
15.196474889840307,0.8619979721808742
15.197474921091283,0.8421981254493354
15.198474952342261,0.8209869900882041
15.199474983593237,0.79843311581348
15.200475014844214,0.7746278465376305
15.20147504609519,0.7496731089828214
15.202475077346167,0.7236802366777987
15.203475108597143,0.6967680609866953
15.20447513984812,0.6690622027238587
15.205475171099096,0.6406924195285513
15.206475202350074,0.6117976221524695
15.20747523360105,0.5825207114867659
15.208475264852026,0.5530131445616522
15.209475296103003,0.5234345675425154
15.21047532735398,0.4939507711172845
15.211475358604956,0.464749623101834
15.212475389855932,0.43600557648683086
15.213475421106908,0.4078744542476925
15.214475452357886,0.38049752581847174
15.215475483608863,0.3539977404416122
15.21647551485984,0.32847751745179127
15.217475546110816,0.30401942473584764
15.218475577361792,0.28068679165751187
15.219475608612768,0.25852512312073145
15.220475639863745,0.2375638592226658
15.221475671114723,0.2178175572670336
15.2224757023657,0.19928816986763728
15.223475733616675,0.18196527847900879
15.224475764867652,0.16582750326281268
15.225475796118628,0.15084263506831164
15.226475827369605,0.13696987790209353
15.227475858620581,0.12416256294023663
15.228475889871557,0.11236987723194582
15.229475921122535,0.10153838777847721
15.230475952373512,0.09161386662142268
15.231475983624488,0.08254166678773178
15.232476014875465,0.07426775202632747
15.233476046126441,0.0667389904129635
15.234476077377417,0.05990296681564966
15.235476108628394,0.053721794358926454
15.23647613987937,0.04813647253389792
15.237476171130348,0.043089296356776566
15.238476202381324,0.03853416588620121
15.2394762336323,0.03442772483672957
15.240476264883277,0.03072954294949622
15.241476296134254,0.027402101119570744
15.24247632738523,0.024410741453391446
15.243476358636206,0.02172360986478329
15.244476389887183,0.01931142488312357
15.24547642113816,0.01714727465115057
15.246476452389137,0.015206239757950714
15.247476483640114,0.013464995015580756
15.24847651489109,0.011902127600144701
15.249476546142066,0.01049837007695474
15.250476577393043,0.009236587561010904
15.251476608644019,0.008101711043090156
15.252476639894997,0.007080601992526521
15.253476671145973,0.006161889438190629
15.25447670239695,0.0053357926669651695
15.255476733647926,0.004593899604444695
15.256476764898903,0.003928970046440195
15.257476796149879,0.003334730415992482
15.258476827400855,0.002805572306051495
15.259476858651832,0.0023371530150547134
15.26047688990281,0.0019244102418527968
15.261476921153786,0.0015620434994871608
15.262476952404763,0.0012465572583409536
15.263476983655739,0.0009750895037360317
15.264477014906715,0.0007453716299480449
15.265477046157692,0.000555683305601926
15.266477077408668,0.00040478824834119483
15.267477108659644,0.00029186428014817145
15.268477139910622,0.00021642795614010567
15.269477171161599,0.00017825348161777232
15.270477202412575,0.00017717896184713124
15.271477233663552,0.00021291208798987734
15.272477264914528,0.00028519606802896504
15.273477296165504,0.0003940366183417698
15.27447732741648,0.0005397898311110583
15.275477358667459,0.0007232410928875476
15.276477389918435,0.0009456790589557351
15.277477421169412,0.0012089617796528212
15.278477452420388,0.0015155672495441508
15.279477483671364,0.001868632405361861
15.28047751492234,0.0022719728292590565
15.281477546173317,0.002730102346535433
15.282477577424293,0.00324812490393274
15.283477608675271,0.003832422504621316
15.284477639926248,0.004490114222041991
15.285477671177224,0.005226656578125278
15.2864777024282,0.006050250847950017
15.287477733679177,0.0069704186807457045
15.288477764930153,0.007998180923791997
15.28947779618113,0.009146223690645253
15.290477827432106,0.010429009489129205
15.291477858683084,0.011862884725435254
15.29247788993406,0.013466115065454138
15.293477921185037,0.0152588781503044
15.294477952436013,0.017263037147703553
15.29547798368699,0.019501790220608637
15.296478014937966,0.021999901407313543
15.297478046188942,0.024784077330150263
15.298478077439919,0.02788313337843673
15.299478108690897,0.03132817343739568
15.300478139941873,0.03515270152228762
15.30147817119285,0.039392748072189156
15.302478202443826,0.044086908219026805
15.303478233694802,0.0492763510832773
15.304478264945779,0.05500472725118302
15.305478296196755,0.061318148477810294
15.306478327447733,0.06826482986277227
15.30747835869871,0.07590129762238734
15.308478389949686,0.08429753511094713
15.309478421200662,0.09348898728866767
15.310478452451639,0.10353441168048835
15.311478483702615,0.11449534303311214
15.312478514953591,0.12643551350063514
15.313478546204568,0.13942012926699887
15.314478577455546,0.1535136818755257
15.315478608706522,0.16877810600899137
15.316478639957499,0.185270245086298
15.317478671208475,0.20303815855491075
15.318478702459451,0.22211952437125218
15.319478733710428,0.24253951272179614
15.320478764961404,0.26430886986900276
15.32147879621238,0.28742019569041677
15.322478827463359,0.31184458115410135
15.323478858714335,0.3375294311428695
15.324478889965311,0.3643956726732352
15.325478921216288,0.3923352480028545
15.326478952467264,0.42121216369747044
15.32747898371824,0.45086232663461234
15.328479014969217,0.481097194815831
15.329479046220193,0.5117100330862769
15.330479077471171,0.5424838083652835
15.331479108722148,0.5732064830813053
15.332479139973124,0.6036611252080508
15.3334791712241,0.6336616823210947
15.334479202475077,0.6630334811309512
15.335479233726053,0.6916181359709563
15.33647926497703,0.7192712975558825
15.337479296228008,0.7458659099232908
15.338479327478984,0.7712884757520049
15.33947935872996,0.7954403457956738
15.340479389980937,0.8182387731925191
15.341479421231913,0.8396156950444191
15.34247945248289,0.8595250717477598
15.343479483733866,0.8779478902757315
15.344479514984842,0.8948859697949435
15.34547954623582,0.9103490030310671
15.346479577486797,0.9243487194652893
15.347479608737773,0.9368954560038022
15.34847963998875,0.9479946405892947
15.349479671239726,0.957641443262327
15.350479702490702,0.965823459395027
15.351479733741678,0.9725185554561357
15.352479764992655,0.9776999188943125
15.353479796243633,0.9813360678629562
15.35447982749461,0.9833985226932317
15.355479858745586,0.9838765357877399
15.356479889996562,0.9827072596798089
15.357479921247538,0.9799445908140808
15.358479952498515,0.9755831211813474
15.359479983749491,0.9696119884921471
15.36048001500047,0.962014327152216
15.361480046251446,0.952772257774593
15.362480077502422,0.9418637548330234
15.363480108753398,0.9292695556213563
15.364480140004375,0.9149769972975446
15.365480171255351,0.8989820641025917
15.366480202506327,0.8813018552791048
15.367480233757304,0.8619806161448981
15.368480265008282,0.8410871410796583
15.369480296259258,0.8187023587542847
15.370480327510235,0.7949185377134842
15.371480358761211,0.7698379920399773
15.372480390012187,0.7435713728996567
15.373480421263164,0.7162358715482532
15.37448045251414,0.6879584579525831
15.375480483765116,0.6588747901908424
15.376480515016095,0.6291297760874707
15.377480546267071,0.5988819069361264
15.378480577518047,0.5683002241292435
15.379480608769024,0.5375707915270388
15.38048064002,0.5068916430278593
15.381480671270976,0.47645418795496536
15.382480702521953,0.44643475614222955
15.38348073377293,0.4169970729144754
15.384480765023907,0.3882904435610636
15.385480796274884,0.3604501832503609
15.38648082752586,0.33359477662699466
15.387480858776836,0.3078268900655967
15.388480890027813,0.2832330762286473
15.389480921278789,0.25988256074225435
15.390480952529765,0.23782801616602903
15.391480983780744,0.21710405967534158
15.39248101503172,0.1977268832690691
15.393481046282696,0.17969312490658898
15.394481077533673,0.16298170121251643
15.395481108784649,0.14755718063539897
15.396481140035625,0.13337225325258867
15.397481171286602,0.12037027027550276
15.398481202537578,0.10848844788292547
15.399481233788556,0.0976596163845527
15.400481265039533,0.08781437424530696
15.401481296290509,0.07888273883886864
15.402481327541485,0.07079482355651602
15.403481358792462,0.06348163599811178
15.404481390043438,0.05689373697705783
15.405481421294414,0.05095276006963286
15.40648145254539,0.04559146517481243
15.407481483796369,0.040754704129059946
15.408481515047345,0.036392011251308275
15.409481546298322,0.03245760903014947
15.410481577549298,0.028910163791465132
15.411481608800274,0.02571254604301975
15.41248164005125,0.022831414365669968
15.413481671302227,0.02023675067173814
15.414481702553203,0.017901277412010416
15.415481733804182,0.015799851803835478
15.416481765055158,0.013909554899867378
15.417481796306134,0.012209786970937121
15.41848182755711,0.010682135213795478
15.419481858808087,0.009310237806527634
15.420481890059063,0.00807959694463547
15.42148192131004,0.0069773641084842665
15.422481952561018,0.005992173628101692
15.423481983811994,0.00511391341261047
15.42448201506297,0.004333544793442032
15.425482046313947,0.0036429378000509805
15.426482077564923,0.00303459783937553
15.4274821088159,0.002501317601956674
15.428482140066876,0.002037804526794973
15.429482171317852,0.0016373421117323566
15.43048220256883,0.0012936301564341346
15.431482233819807,0.0010021525709594118
15.432482265070783,0.0007590784744791621
15.43348229632176,0.0005612308344198443
15.434482327572736,0.00040604160617799023
15.435482358823712,0.0002914950420050622
15.436482390074689,0.000216066730257531
15.437482421325665,0.00017865492082774916
15.438482452576643,0.00017841424631059093
15.43948248382762,0.00021457153226981125
15.440482515078596,0.0002865634824595909
15.441482546329572,0.00039424517877196337
15.442482577580549,0.0005379666361047945
15.443482608831525,0.0007186382433402936
15.444482640082501,0.0009377913035287042
15.445482671333478,0.0011976282352327324
15.446482702584456,0.001501060272169884
15.447482733835432,0.0018517318215564964
15.448482765086409,0.002254029328862342
15.449482796337385,0.002713090609475603
15.450482827588361,0.003234706764552967
15.451482858839338,0.0038250607514180163
15.452482890090314,0.0044924577971038404
15.453482921341292,0.005245470914628422
15.454482952592269,0.006091615841902707
15.455482983843245,0.007041343940238761
15.456483015094221,0.008106651293395401
15.457483046345198,0.00930126351137563
15.458483077596174,0.01064079637347506
15.45948310884715,0.01214289751842133
15.460483140098127,0.013827361782586468
15.461483171349105,0.01571618548554649
15.462483202600081,0.017833489171393827
15.463483233851058,0.020205267031159168
15.464483265102034,0.02285970062916765
15.46548329635301,0.025827630831466136
15.466483327603987,0.029142780379126168
15.467483358854963,0.03284201589388585
15.46848339010594,0.03696546863159045
15.469483421356918,0.04155661335145429
15.470483452607894,0.046662225872728766
15.47148348385887,0.05233225466811534
15.472483515109847,0.05861939295611793
15.473483546360823,0.06557876687249467
15.4744835776118,0.07326724145871089
15.475483608862776,0.0817426019925318
15.476483640113754,0.09107518813310296
15.47748367136473,0.10133989339045084
15.478483702615707,0.11257585328111737
15.479483733866683,0.12484407068615887
15.48048376511766,0.13820458623588414
15.481483796368636,0.152715560048341
15.482483827619612,0.16843121650372608
15.483483858870589,0.18539967412308653
15.484483890121567,0.20366122546372778
15.485483921372543,0.22324500466979436
15.48648395262352,0.2441681220065668
15.487483983874496,0.2664347526575546
15.488484015125472,0.2900349779532998
15.489484046376448,0.3149426086250602
15.490484077627425,0.3411121670409661
15.491484108878401,0.36847683028843625
15.49248414012938,0.39694604341971435
15.493484171380356,0.4264024035529214
15.494484202631332,0.45670223332144877
15.495484233882308,0.4876742231640938
15.496484265133285,0.5191227270376599
15.497484296384261,0.5508322738856735
15.498484327635238,0.5825749283409452
15.499484358886214,0.6141249810398652
15.500484390137192,0.6452599455505956
15.501484421388168,0.6757460204606621
15.502484452639145,0.7054003645607814
15.503484483890121,0.7340411524549738
15.504484515141097,0.7615031408529329
15.505484546392074,0.7876394113370124
15.50648457764305,0.8123210859181637
15.507484608894028,0.8354384455902104
15.508484640145005,0.856903475944382
15.509484671395981,0.8766481902395847
15.510484702646957,0.8946332128519512
15.511484733897934,0.9108493771787837
15.51248476514891,0.9253138489772874
15.513484796399887,0.9380561762777017
15.514484827650863,0.9491119927414333
15.515484858901841,0.9585190483659964
15.516484890152817,0.9663117616318806
15.517484921403794,0.9725156957902694
15.51848495265477,0.977148957549723
15.519484983905746,0.9802185870413799
15.520485015156723,0.9817219451500886
15.5214850464077,0.9816507797138109
15.522485077658676,0.9799927921382604
15.523485108909654,0.9767449627834641
15.52448514016063,0.9719025483305073
15.525485171411606,0.9654062243377586
15.526485202662583,0.957297657319721
15.52748523391356,0.9475538535956498
15.528485265164536,0.9361465593067877
15.529485296415512,0.9230436195945743
15.530485327666488,0.9082112100631258
15.531485358917466,0.8916210127313091
15.532485390168443,0.8732558910883391
15.53348542141942,0.8531146647992698
15.534485452670395,0.8312240043352476
15.535485483921372,0.8076445105425926
15.536485515172348,0.7824710459549147
15.537485546423325,0.7558226849302032
15.538485577674303,0.7278396329650211
15.539485608925279,0.6986836001483472
15.540485640176255,0.6685344879619503
15.541485671427232,0.6375856203420802
15.542485702678208,0.6060442684570673
15.543485733929185,0.5741262968722479
15.544485765180161,0.5420536266276305
15.545485796431137,0.5100501928064982
15.546485827682115,0.4783376610997595
15.547485858933092,0.44713336466632325
15.548485890184068,0.4166390921722871
15.549485921435044,0.38706872374677176
15.55048595268602,0.3585455956272122
15.551485983936997,0.3311853102060933
15.552486015187974,0.30507740708770054
15.55348604643895,0.2802865344009615
15.554486077689928,0.25685369700050525
15.555486108940904,0.23480056814262223
15.55648614019188,0.21413168094761975
15.557486171442857,0.19483695285120256
15.558486202693834,0.17689404252519508
15.55948623394481,0.1602692856565764
15.560486265195786,0.1449191995319642
15.561486296446764,0.1307916222081128
15.56248632769774,0.1178278502436429
15.563486358948717,0.10596488333769784
15.564486390199693,0.09513745950609091
15.56548642145067,0.0852793624688538
15.566486452701646,0.07632474512627611
15.567486483952623,0.06820890575020667
15.568486515203599,0.06086903101271317
15.569486546454577,0.054244459614405584
15.570486577705553,0.04827671551515541
15.57148660895653,0.04290925705456401
15.572486640207506,0.03808814432811515
15.573486671458483,0.03377650859034928
15.574486702709459,0.029913410647938905
15.575486733960435,0.026452048566011913
15.576486765211412,0.023352856519386653
15.57748679646239,0.0205799243020151
15.578486827713366,0.018100758483288917
15.579486858964342,0.015886070038933903
15.580486890215319,0.013909454154643107
15.581486921466295,0.012147088511113563
15.582486952717272,0.010577313843228641
15.583486983968248,0.009180175742408684
15.584487015219224,0.007937522228661523
15.585487046470202,0.006833085174361512
15.586487077721179,0.005852404880687784
15.587487108972155,0.004982722251544428
15.588487140223132,0.004212841352991296
15.589487171474108,0.0035329874659337838
15.590487202725084,0.002934659066709986
15.59148723397606,0.0024104665207801334
15.592487265227039,0.0019539838736850348
15.593487296478015,0.0015596115111113998
15.594487327728991,0.0012223606118187808
15.595487358979968,0.0009375575763362487
15.596487390230944,0.0007009939055889503
15.59748742148192,0.0005101508234354334
15.598487452732897,0.00036132690184148157
15.599487483983873,0.0002517100207983754
15.600487515234851,0.00017967355883945435
15.601487546485828,0.0001442300599210252
15.602487577736804,0.0001450160440316368
15.60348760898778,0.0001822680769958283
15.604487640238757,0.0002567931568508815
15.605487671489733,0.0003699311179428323
15.60648770274071,0.0005234351912400718
15.607487733991686,0.0007193149384189449
15.608487765242664,0.0009599637564402088
15.60948779649364,0.0012483782587780292
15.610487827744617,0.0015882567403205528
15.611487858995593,0.0019840898246403873
15.61248789024657,0.0024412518139840366
15.613487921497546,0.002966084444857621
15.614487952748522,0.0035659724755337124
15.615487983999499,0.004249405161914932
15.616488015250477,0.005026024071915375
15.617488046501453,0.005906667764335287
15.61848807775243,0.006903308396065606
15.619488109003406,0.00802881543267457
15.620488140254382,0.009297232708042622
15.621488171505359,0.010727843717220908
15.622488202756335,0.012338352813127385
15.623488234007313,0.014145538742614868
15.62448826525829,0.016171161879907338
15.625488296509266,0.018439470079105357
15.626488327760242,0.02097742825198852
15.627488359011219,0.023814896414714518
15.628488390262195,0.026984828691341983
15.629488421513171,0.03052338058138136
15.630488452764148,0.034469925235016935
15.631488484015126,0.03886697069440755
15.632488515266102,0.04376063635681214
15.633488546517079,0.049201360283681786
15.634488577768055,0.05524428920626479
15.635488609019031,0.06194960397864738
15.636488640270008,0.06938261147256103
15.637488671520984,0.07761347120613206
15.63848870277196,0.0867168184286124
15.639488734022938,0.09677059375074905
15.640488765273915,0.10785482373093734
15.641488796524891,0.12004981874143532
15.642488827775868,0.13343376111066674
15.643488859026844,0.14808095749393083
15.64448889027782,0.1640599682576231
15.645488921528797,0.18145402785237763
15.646488952779775,0.20032288837802964
15.647488984030751,0.22066867583883906
15.648489015281728,0.24250559132377789
15.649489046532704,0.26582608442911865
15.65048907778368,0.2905965822214582
15.651489109034657,0.31675586653940346
15.652489140285633,0.344212913194421
15.65348917153661,0.37284715868552293
15.654489202787587,0.40251251645815234
15.655489234038564,0.4330434567311475
15.65648926528954,0.46426093254099454
15.657489296540517,0.4959750976171145
15.658489327791493,0.5279883294394094
15.65948935904247,0.5601002859068429
15.660489390293446,0.5921101818459562
15.661489421544422,0.623818197788229
15.6624894527954,0.6550295659498014
15.663489484046377,0.685555168206193
15.664489515297353,0.7152152558166304
15.66548954654833,0.7438433826659446
15.666489577799306,0.7712894051380196
15.667489609050282,0.7974316557550372
15.668489640301258,0.8221723246282375
15.669489671552235,0.8454124280997368
15.670489702803213,0.8670589416088645
15.67148973405419,0.8870951666358091
15.672489765305166,0.9054713525910992
15.673489796556142,0.9221420161219156
15.674489827807118,0.9370628863144161
15.675489859058095,0.9501924442797979
15.676489890309071,0.9614923655440308
15.67748992156005,0.970927781975275
15.678489952811026,0.9784740183759085
15.679489984062002,0.9841223566290755
15.680490015312978,0.9878773304207648
15.681490046563955,0.9897462446191202
15.682490077814931,0.9897361105808116
15.683490109065907,0.9878531737802898
15.684490140316884,0.984100991425381
15.685490171567862,0.9784796395967371
15.686490202818838,0.9709867894879244
15.687490234069815,0.9616195644388114
15.688490265320791,0.950376327039075
15.689490296571767,0.9372625294636524
15.690490327822744,0.9222934966197776
15.69149035907372,0.9055062042011544
15.692490390324696,0.8869535922455911
15.693490421575675,0.8666881521030635
15.694490452826651,0.8447397608262438
15.695490484077627,0.8212417423447029
15.696490515328604,0.7962778164209452
15.69749054657958,0.7699425289150634
15.698490577830556,0.742338369931384
15.699490609081533,0.7135824150556304
15.700490640332509,0.6838071777533474
15.701490671583487,0.6531601402007556
