loss_local,loss_global,reg_speed,reg_sparsity,reg_scale_mean,reg_scale_std,total,lr
0.09160703420639038,0.14149922132492065,0.0015852742362767458,0.00010194456990575418,0.41898322105407715,0.14647895097732544,0.037710774689912796,0.05152182329598098
0.09425795078277588,0.1347956657409668,0.0016007943777367473,0.00010223540448350832,0.40545594692230225,0.13700851798057556,0.037690743803977966,0.05152182329598098
0.09398972988128662,0.12565457820892334,0.001587686245329678,0.00010249256592942402,0.3852633237838745,0.12805911898612976,0.03586970269680023,0.05152182329598098
0.09362012147903442,0.1216738224029541,0.0015393942594528198,0.0001027307371259667,0.3745392858982086,0.1234293133020401,0.03417391702532768,0.05152182329598098
0.09219956398010254,0.12156343460083008,0.0014716899022459984,0.00010296262917108834,0.36698195338249207,0.11934506148099899,0.0322992280125618,0.05152182329598098
0.09121894836425781,0.11461633443832397,0.0013955902541056275,0.00010315843246644363,0.3498837351799011,0.1125430166721344,0.03000669553875923,0.05152182329598098
0.09293818473815918,0.11229866743087769,0.001321278279647231,0.00010333570389775559,0.3423089385032654,0.1071750819683075,0.028472356498241425,0.05152182329598098
0.09087061882019043,0.1118234395980835,0.0012612727005034685,0.0001035089953802526,0.3315592110157013,0.10093317180871964,0.02656722627580166,0.05152182329598098
0.08756440877914429,0.11058294773101807,0.00121405185200274,0.00010369217488914728,0.31606224179267883,0.09275228530168533,0.023844825103878975,0.05152182329598098
0.08767110109329224,0.11179876327514648,0.001176362275145948,0.00010384991037426516,0.30744242668151855,0.08492209762334824,0.021770257502794266,0.05152182329598098
0.0848158597946167,0.10921525955200195,0.0011480433167889714,0.00010393824049970135,0.2959081828594208,0.08051475137472153,0.020110351964831352,0.05152182329598098
0.08199644088745117,0.10717737674713135,0.0011273535201326013,0.00010397860751254484,0.291603147983551,0.08116146922111511,0.020036514848470688,0.05152182329598098
0.08211249113082886,0.10725587606430054,0.0010995535412803292,0.00010400747851235792,0.2870792746543884,0.07562527060508728,0.02088208496570587,0.05152182329598098
0.0817101001739502,0.10571610927581787,0.0010785998310893774,0.00010405085049569607,0.2795366942882538,0.06966889649629593,0.021258918568491936,0.05152182329598098
0.08087158203125,0.10119318962097168,0.001044079544954002,0.00010420411126688123,0.27120739221572876,0.06682400405406952,0.021170321851968765,0.05152182329598098
0.08265316486358643,0.10397648811340332,0.0009925089543685317,0.00010438827303005382,0.2712438106536865,0.06312398612499237,0.020393282175064087,0.05152182329598098
0.08054745197296143,0.10084611177444458,0.0009494322002865374,0.0001045751414494589,0.2607402205467224,0.057889245450496674,0.020403392612934113,0.05152182329598098
0.07929909229278564,0.10770493745803833,0.0009205394308082759,0.00010473500879015774,0.26332807540893555,0.05548311024904251,0.019815657287836075,0.05152182329598098
0.0804852843284607,0.09937363862991333,0.0009083905606530607,0.00010485052189324051,0.24706153571605682,0.049428872764110565,0.016760515049099922,0.05152182329598098
0.08167260885238647,0.1012575626373291,0.0009130141697824001,0.00010497603943804279,0.24947060644626617,0.050173189491033554,0.015349244698882103,0.05152182329598098
0.08049362897872925,0.09647542238235474,0.0009142946801148355,0.00010517922055441886,0.23445625603199005,0.04077766835689545,0.01569005846977234,0.05152182329598098
0.08158504962921143,0.09947413206100464,0.0009098187438212335,0.00010540017683524638,0.2356889545917511,0.03617154061794281,0.017443018034100533,0.05152182329598098
0.07852113246917725,0.09461098909378052,0.0009176894673146307,0.00010558372014202178,0.2199745625257492,0.030346831306815147,0.01547234132885933,0.05152182329598098
0.08007156848907471,0.0954732894897461,0.0009339680545963347,0.00010579912486718968,0.2209886759519577,0.029586125165224075,0.0148179205134511,0.05152182329598098
0.07597005367279053,0.09319579601287842,0.0009514320408925414,0.00010603581904433668,0.21216492354869843,0.02556617558002472,0.016375428065657616,0.05152182329598098
0.07552480697631836,0.09108245372772217,0.0009679057984612882,0.0001061926013790071,0.21239924430847168,0.029408680275082588,0.015309213660657406,0.05152182329598098
0.07560157775878906,0.09350037574768066,0.0009816145757213235,0.00010632014164002612,0.21397849917411804,0.030157729983329773,0.013630879111588001,0.05152182329598098
0.07338058948516846,0.09040290117263794,0.0009867727058008313,0.00010650869080564007,0.2064562439918518,0.025829022750258446,0.0157504603266716,0.05152182329598098
0.07197612524032593,0.09000873565673828,0.0009810479823499918,0.00010668628237908706,0.2070668786764145,0.026622170582413673,0.01737210340797901,0.05152182329598098
0.07328778505325317,0.09059476852416992,0.0009700957452878356,0.00010676665988285094,0.20061486959457397,0.020637139678001404,0.015018321573734283,0.05152182329598098
0.07118481397628784,0.08931303024291992,0.0009599183104000986,0.00010678543912945315,0.19643445312976837,0.019846590235829353,0.015023314394056797,0.05152182329598098
0.06958508491516113,0.08765953779220581,0.0009574512951076031,0.00010693349031498656,0.2009361833333969,0.02587055414915085,0.016756609082221985,0.05152182329598098
0.06928646564483643,0.09345453977584839,0.0009652200969867408,0.00010706055763876066,0.2004738301038742,0.02248103730380535,0.014179501682519913,0.05152182329598098
0.0686112642288208,0.0849992036819458,0.000938911980483681,0.00010713945084717125,0.18513263761997223,0.015287081710994244,0.015189028345048428,0.05152182329598098
0.06936049461364746,0.0870465636253357,0.0009120844770222902,0.00010716952965594828,0.19468775391578674,0.0203660037368536,0.016895445063710213,0.05152182329598098
0.07090604305267334,0.10988873243331909,0.0008862752001732588,0.00010721612488850951,0.22090685367584229,0.025609871372580528,0.013508714735507965,0.05152182329598098
0.06859886646270752,0.09570115804672241,0.0008564014569856226,0.00010725502943387255,0.20899134874343872,0.02527030184864998,0.01845737360417843,0.05152182329598098
0.0685265064239502,0.0926513671875,0.0008337754406966269,0.00010724076128099114,0.19748862087726593,0.020362457260489464,0.015007267706096172,0.05152182329598098
0.06812703609466553,0.08925813436508179,0.0008137513650581241,0.00010714887321228161,0.1937551200389862,0.021587934345006943,0.013861100189387798,0.05152182329598098
0.06905525922775269,0.08762997388839722,0.0008005137206055224,0.00010712142830016091,0.1903015375137329,0.016899801790714264,0.015808844938874245,0.05152182329598098
0.06981438398361206,0.08853143453598022,0.0007945792167447507,0.00010731910879258066,0.18943217396736145,0.013125013560056686,0.017059437930583954,0.05152182329598098
0.06707704067230225,0.08612048625946045,0.0008061127155087888,0.0001076047628885135,0.1857873797416687,0.017867721617221832,0.013808401301503181,0.05152182329598098
0.06618177890777588,0.08416247367858887,0.0008116111857816577,0.0001078116983990185,0.18474486470222473,0.02056415006518364,0.01291703898459673,0.05152182329598098
0.06624680757522583,0.08779740333557129,0.0008187778876163065,0.00010790985834319144,0.18674206733703613,0.018147902563214302,0.013623250648379326,0.05152182329598098
0.06507176160812378,0.08330738544464111,0.0008327126270160079,0.00010795859270729125,0.1818617731332779,0.020576246082782745,0.011965710669755936,0.05152182329598098
0.0648086667060852,0.08153736591339111,0.0008236635476350784,0.00010811966785695404,0.1785176545381546,0.018748324364423752,0.012491505593061447,0.05152182329598098
0.06448239088058472,0.07985329627990723,0.000816559826489538,0.00010838175512617454,0.1755833476781845,0.016339918598532677,0.013982816599309444,0.05152182329598098
0.06426465511322021,0.07919049263000488,0.0008217575959861279,0.00010859192116186023,0.17367464303970337,0.015024049207568169,0.014265099540352821,0.05152182329598098
0.06433796882629395,0.07756322622299194,0.00083587144035846,0.00010877319436986,0.17244717478752136,0.015013511292636395,0.014587821438908577,0.05152182329598098
0.06407403945922852,0.07611298561096191,0.0008479761891067028,0.00010895315062953159,0.17071789503097534,0.014931135810911655,0.014642801135778427,0.05152182329598098
0.06416594982147217,0.07428628206253052,0.0008514343062415719,0.00010910498531302437,0.16893553733825684,0.01502961665391922,0.014493139460682869,0.05152182329598098
0.06328380107879639,0.07268518209457397,0.0008507055463269353,0.00010924988600891083,0.1671852171421051,0.01613113470375538,0.014125135727226734,0.05152182329598098
0.06284695863723755,0.07208186388015747,0.0008532021893188357,0.00010938690684270114,0.16494804620742798,0.015785658732056618,0.013270964846014977,0.05152182329598098
0.06255042552947998,0.07134747505187988,0.0008559725829400122,0.0001094680919777602,0.16612429916858673,0.01659477688372135,0.014666175469756126,0.05152182329598098
0.061355412006378174,0.07452523708343506,0.0008578755077905953,0.00010948092676699162,0.16642031073570251,0.016342537477612495,0.013229764997959137,0.05152182329598098
0.06214994192123413,0.07777893543243408,0.0008388524875044823,0.00010933407611446455,0.17611750960350037,0.018974056467413902,0.01626640371978283,0.05152182329598098
0.0684918761253357,0.0780596137046814,0.0008315033046528697,0.00010917599138338119,0.1840125322341919,0.024632027372717857,0.011888341046869755,0.05152182329598098
0.06266719102859497,0.07221448421478271,0.0008257898152805865,0.00010906225361395627,0.16755731403827667,0.01837414689362049,0.013366637751460075,0.05152182329598098
0.0638728141784668,0.0741952657699585,0.0008227540529333055,0.0001091214144253172,0.17475955188274384,0.020024701952934265,0.015734901651740074,0.05152182329598098
0.06328225135803223,0.07110589742660522,0.0008213921100832522,0.00010918772022705525,0.16759590804576874,0.019505059346556664,0.012772147543728352,0.05152182329598098
0.06295597553253174,0.07305896282196045,0.0008209882071241736,0.00010926099639618769,0.1706017106771469,0.02116451784968376,0.012491997331380844,0.05152182329598098
0.0638551115989685,0.07056683301925659,0.000822278787381947,0.00010939966887235641,0.1651182770729065,0.015424463897943497,0.014340190216898918,0.05152182329598098
0.06326264142990112,0.07065743207931519,0.0008225617930293083,0.00010964695684378967,0.16370145976543427,0.014322384260594845,0.014526794664561749,0.05152182329598098
0.06541061401367188,0.06986850500106812,0.000819432782009244,0.0001099024448194541,0.1711365431547165,0.023177845403552055,0.011750255711376667,0.05152182329598098
0.06264299154281616,0.06913018226623535,0.0008115143864415586,0.00011015484778909013,0.16469992697238922,0.02047394961118698,0.011531129479408264,0.05152182329598098
0.06320542097091675,0.07103466987609863,0.0008029072778299451,0.00011041211837437004,0.16375412046909332,0.014929300174117088,0.013671409338712692,0.05152182329598098
0.06356042623519897,0.0687485933303833,0.0007890381384640932,0.00011064406135119498,0.16396525502204895,0.017337998375296593,0.013418551534414291,0.05152182329598098
0.061454057693481445,0.0671837329864502,0.0007754045072942972,0.00011084320431109518,0.15951167047023773,0.018002087250351906,0.0119855348020792,0.05152182329598098
0.0623478889465332,0.06807029247283936,0.0007672337233088911,0.00011102607095381245,0.15993863344192505,0.016431769356131554,0.0122104212641716,0.05152182329598098
0.06167614459991455,0.06856966018676758,0.000763275136705488,0.00011126190656796098,0.1594700962305069,0.014201799407601357,0.014147954061627388,0.05152182329598098
0.06201201677322388,0.06708967685699463,0.0007618489325977862,0.00011144793825224042,0.15805284678936005,0.015538048930466175,0.012539807707071304,0.05152182329598098
0.060531020164489746,0.06448602676391602,0.0007642814889550209,0.00011160852591274306,0.1535528302192688,0.015714412555098534,0.011945478618144989,0.05152182329598098
0.06262052059173584,0.0691726803779602,0.0007681350107304752,0.00011176813131896779,0.1609049141407013,0.014203797094523907,0.014028006233274937,0.05152182329598098
0.06027108430862427,0.06447184085845947,0.0007532363524660468,0.00011187403288204223,0.15254320204257965,0.012827285565435886,0.014107873663306236,0.05152182329598098
0.060680389404296875,0.06423836946487427,0.0007397718727588654,0.00011188295320607722,0.1526208072900772,0.013523200526833534,0.01332719624042511,0.05152182329598098
0.06105911731719971,0.06386220455169678,0.0007299505523405969,0.0001119483495131135,0.14941905438899994,0.010744104161858559,0.01291172206401825,0.05152182329598098
0.06200730800628662,0.0647839903831482,0.0007266150205396116,0.0001120228844229132,0.15541917085647583,0.013635819777846336,0.01415342278778553,0.05152182329598098
0.06065094470977783,0.06235802173614502,0.0007255958626046777,0.00011197422281838953,0.14842940866947174,0.01142516452819109,0.013157704845070839,0.05152182329598098
0.0608784556388855,0.06305950880050659,0.0007237784448079765,0.0001118972577387467,0.15357403457164764,0.016645006835460663,0.012155389413237572,0.05152182329598098
0.06075143814086914,0.0629570484161377,0.0007203334243968129,0.00011194661783520132,0.14938412606716156,0.011373906396329403,0.013469464145600796,0.05152182329598098
0.059819042682647705,0.06273072957992554,0.000723476754501462,0.00011207363422727212,0.15072445571422577,0.013166442513465881,0.014172687195241451,0.05152182329598098
0.060558974742889404,0.062280356884002686,0.0007189491880126297,0.00011206914496142417,0.14667119085788727,0.009813916869461536,0.013186919502913952,0.05152182329598098
0.06094247102737427,0.061917126178741455,0.0007094669272191823,0.00011204546899534762,0.148172989487648,0.011506861075758934,0.01298502366989851,0.05152182329598098
0.0598444938659668,0.06068211793899536,0.0006934970151633024,0.00011214977712370455,0.14502957463264465,0.010665180161595345,0.01303213182836771,0.05152182329598098
0.060003578662872314,0.06066006422042847,0.0006834078230895102,0.00011221339082112536,0.1441057026386261,0.009722098708152771,0.012924346141517162,0.05152182329598098
0.05901813507080078,0.06126260757446289,0.0006820741109549999,0.00011223233013879508,0.14715774357318878,0.013032308779656887,0.01305039320141077,0.05152182329598098
0.05901223421096802,0.06029152870178223,0.000675310380756855,0.00011237519356654957,0.14308513700962067,0.010510536842048168,0.012483147904276848,0.05152182329598098
0.057402968406677246,0.06042557954788208,0.0006727040163241327,0.00011255636491114274,0.14311422407627106,0.01128078531473875,0.013219625689089298,0.05152182329598098
0.05752420425415039,0.060106754302978516,0.0006869788630865514,0.00011266516958130524,0.1435537338256836,0.012368455529212952,0.012754672206938267,0.05152182329598098
0.05716216564178467,0.05937206745147705,0.0006890257936902344,0.00011275202268734574,0.1419844627380371,0.01219148188829422,0.012456974014639854,0.05152182329598098
0.05754268169403076,0.06092560291290283,0.0006845684256404638,0.00011280060425633565,0.14410415291786194,0.011131517589092255,0.013706986792385578,0.05152182329598098
0.059993743896484375,0.07433342933654785,0.0006780099356546998,0.00011275211727479473,0.16226881742477417,0.01598549261689186,0.011165400967001915,0.05152182329598098
0.059369564056396484,0.09220290184020996,0.0006800700793974102,0.00011270491813775152,0.19530878961086273,0.026587769389152527,0.01635577902197838,0.05152182329598098
0.06433212757110596,0.09653818607330322,0.0006682224338874221,0.00011255199206061661,0.19947126507759094,0.028012895956635475,0.009807269088923931,0.05152182329598098
0.057813942432403564,0.06577849388122559,0.0006536659202538431,0.00011245994392083958,0.14864623546600342,0.012820032425224781,0.011467637494206429,0.05152182329598098
0.0654444694519043,0.07637447118759155,0.0006608116091229022,0.00011242488835705444,0.182124525308609,0.024753572419285774,0.014778777956962585,0.05152182329598098
0.06128716468811035,0.06164729595184326,0.000663544749841094,0.00011245316272834316,0.14967021346092224,0.014856894500553608,0.011102855205535889,0.05152182329598098
0.06000608205795288,0.07836121320724487,0.0006681664381176233,0.00011261824693065137,0.17482328414916992,0.025285379961133003,0.010389815084636211,0.05152182329598098
0.059728026390075684,0.06928062438964844,0.0006789570325054228,0.00011278296005912125,0.16106365621089935,0.01746327430009842,0.013799977488815784,0.05152182329598098
0.05797463655471802,0.07089364528656006,0.0006836472311988473,0.00011285507935099304,0.15744753181934357,0.01454276591539383,0.013239962048828602,0.05152182329598098
0.06390416622161865,0.0674363374710083,0.0006834703381173313,0.00011288971290923655,0.16666200757026672,0.024295853450894356,0.010229292325675488,0.05152182329598098
0.060935139656066895,0.07877647876739502,0.0006609046249650419,0.00011302276834612712,0.174814835190773,0.024372922256588936,0.009956372901797295,0.05152182329598098
0.06354629993438721,0.0729183554649353,0.0006825626478530467,0.00011329006520099938,0.1781548112630844,0.026173600926995277,0.01472069788724184,0.05152182329598098
0.06099957227706909,0.0668720006942749,0.0006938518490642309,0.00011354622984072194,0.16317807137966156,0.02087903767824173,0.01362005714327097,0.05152182329598098
0.08369851112365723,0.0821027159690857,0.0007077920599840581,0.00011369909043423831,0.20622296631336212,0.02888728491961956,0.010712968185544014,0.05152182329598098
0.06783658266067505,0.0870940089225769,0.000706226215697825,0.00011390152940293774,0.20136478543281555,0.03447633981704712,0.011137716472148895,0.05152182329598098
0.06503236293792725,0.07350903749465942,0.0007042780052870512,0.00011408987484173849,0.17332734167575836,0.021770039573311806,0.012197529897093773,0.05152182329598098
0.06453466415405273,0.07183116674423218,0.0007032611174508929,0.0001142333130701445,0.17516140639781952,0.022035567089915276,0.015942508354783058,0.05152182329598098
0.0630834698677063,0.07459020614624023,0.0007022860227152705,0.0001143212866736576,0.17395000159740448,0.02040266804397106,0.015057044103741646,0.05152182329598098
0.06399720907211304,0.06999695301055908,0.0007154014310799539,0.00011441764218034223,0.167947918176651,0.021805617958307266,0.011318319477140903,0.05152182329598098
0.06354451179504395,0.06706845760345459,0.0007384961354546249,0.00011462048132671043,0.16808250546455383,0.02635393850505352,0.010262479074299335,0.05152182329598098
0.0651552677154541,0.06566423177719116,0.000764473166782409,0.0001148945011664182,0.1642269790172577,0.02215791679918766,0.010370200499892235,0.05152182329598098
0.06579095125198364,0.06969958543777466,0.0007929991697892547,0.00011513861682033166,0.16779166460037231,0.017857559025287628,0.013535406440496445,0.05152182329598098
0.06404781341552734,0.06689518690109253,0.0008168379426933825,0.00011528657341841608,0.16538849472999573,0.01873774640262127,0.014775619842112064,0.05152182329598098
0.06089669466018677,0.06374913454055786,0.0008295507868751884,0.00011542173888301477,0.1537560671567917,0.01625227741897106,0.011912991292774677,0.05152182329598098
0.06631845235824585,0.06536126136779785,0.0008374828612431884,0.00011564823216758668,0.16590020060539246,0.021671108901500702,0.01159626990556717,0.05152182329598098
0.06464111804962158,0.06331390142440796,0.0008422783575952053,0.00011584796448005363,0.16401664912700653,0.02237796224653721,0.012725546956062317,0.05152182329598098
0.06238865852355957,0.06257176399230957,0.0008518717368133366,0.00011599023855524138,0.15711113810539246,0.01689029484987259,0.014292562380433083,0.05152182329598098
0.0628284215927124,0.061549484729766846,0.0008659861632622778,0.0001160664833150804,0.15335437655448914,0.014908716082572937,0.013085688464343548,0.05152182329598098
0.06407487392425537,0.06202685832977295,0.0008791225263848901,0.0001161872933153063,0.15501262247562408,0.016488850116729736,0.011426730081439018,0.05152182329598098
0.06403887271881104,0.0609360933303833,0.0008920012624002993,0.00011634033580776304,0.154701367020607,0.017530016601085663,0.011188042350113392,0.05152182329598098
0.061566054821014404,0.05936276912689209,0.000903535052202642,0.00011652297689579427,0.14635254442691803,0.012448607943952084,0.011955064721405506,0.05152182329598098
0.06102633476257324,0.06051892042160034,0.000906436936929822,0.000116728238936048,0.15128323435783386,0.016474062576889992,0.012240760028362274,0.05152182329598098
0.06005460023880005,0.05949509143829346,0.0009077106369659305,0.0001169508250313811,0.14957965910434723,0.017730694264173508,0.011274599470198154,0.05152182329598098
0.06010979413986206,0.05871713161468506,0.0009102544863708317,0.00011715380242094398,0.14781005680561066,0.017217639833688736,0.010738089680671692,0.05152182329598098
0.06020420789718628,0.0590938925743103,0.0009122139308601618,0.00011730434198398143,0.14269128441810608,0.011660304851830006,0.010703351348638535,0.05152182329598098
0.061309754848480225,0.06135869026184082,0.0009149395045824349,0.0001174212375190109,0.1469787210226059,0.012125060893595219,0.011152847670018673,0.05152182329598098
0.06078541278839111,0.059180378913879395,0.0009101696778088808,0.0001175507641164586,0.14412212371826172,0.012750457040965557,0.010378151200711727,0.05152182329598098
0.060429275035858154,0.058391690254211426,0.0009067564969882369,0.00011761805217247456,0.14134091138839722,0.011851377785205841,0.009644191712141037,0.05152182329598098
0.060119032859802246,0.057944536209106445,0.0009062853641808033,0.00011765910312533379,0.1430758684873581,0.013785322196781635,0.010203029960393906,0.05152182329598098
0.05871295928955078,0.05824941396713257,0.0009048477513715625,0.00011775160965044051,0.1413959264755249,0.013027513399720192,0.010383447632193565,0.05152182329598098
0.060429275035858154,0.058391690254211426,0.0009067564969882369,0.00011761805217247456,0.14134091138839722,0.011851377785205841,0.009644191712141037,0.02576091164799049
0.05942434072494507,0.057508766651153564,0.0009071432868950069,0.00011764637747546658,0.13712738454341888,0.009102394804358482,0.010067103430628777,0.02576091164799049
0.05924588441848755,0.059094130992889404,0.0009081261814571917,0.00011767001706175506,0.14062196016311646,0.010617885738611221,0.010638262145221233,0.02576091164799049
0.05869179964065552,0.05851715803146362,0.0009094712440855801,0.00011769620323320851,0.13866952061653137,0.009868518449366093,0.010564876720309258,0.02576091164799049
0.05943185091018677,0.05738544464111328,0.0009111510589718819,0.00011769089178415015,0.13826344907283783,0.010533141903579235,0.0098841842263937,0.02576091164799049
0.05853646993637085,0.0570642352104187,0.0009098248556256294,0.00011766263924073428,0.13699117302894592,0.010530192404985428,0.00983279850333929,0.02576091164799049
0.05918020009994507,0.057463765144348145,0.0009055245318450034,0.0001176277146441862,0.13859400153160095,0.01067271176725626,0.01025416236370802,0.02576091164799049
0.05884522199630737,0.056936442852020264,0.0008985523600131273,0.0001176028381451033,0.13676194846630096,0.009550733491778374,0.010413394309580326,0.02576091164799049
0.05868023633956909,0.05665719509124756,0.0008906488073989749,0.00011758909386117011,0.13601231575012207,0.009223885834217072,0.010442767292261124,0.02576091164799049
0.05864018201828003,0.056426405906677246,0.0008854455081745982,0.00011758772598113865,0.13512201607227325,0.008733812719583511,0.01031859777867794,0.02576091164799049
0.05848240852355957,0.056036412715911865,0.0008827995043247938,0.00011761568021029234,0.13493157923221588,0.009099790826439857,0.01031254418194294,0.02576091164799049
0.058782100677490234,0.05583608150482178,0.0008786047110334039,0.00011768304830184206,0.13584721088409424,0.00984798464924097,0.010384747758507729,0.02576091164799049
0.05862569808959961,0.055451273918151855,0.0008713261340744793,0.00011775317398132756,0.13532549142837524,0.009963436052203178,0.010296005755662918,0.02576091164799049
0.058172643184661865,0.05552190542221069,0.0008636866114102304,0.00011779386841226369,0.13515013456344604,0.010561163537204266,0.009912942536175251,0.02576091164799049
0.058222293853759766,0.05621594190597534,0.0008581193978898227,0.00011780429485952482,0.13435928523540497,0.009123558178544044,0.009821570478379726,0.02576091164799049
0.05792278051376343,0.05585324764251709,0.0008552119834348559,0.00011782333604060113,0.13454151153564453,0.009914455004036427,0.009877999313175678,0.02576091164799049
0.05842435359954834,0.05558884143829346,0.000853662088047713,0.00011786597315222025,0.13368797302246094,0.008590339682996273,0.010112917982041836,0.02576091164799049
0.05826300382614136,0.05554312467575073,0.0008528663893230259,0.00011789724521804601,0.13471366465091705,0.009990008547902107,0.00994676910340786,0.02576091164799049
0.05760395526885986,0.05484098196029663,0.0008531169733032584,0.00011789255950134248,0.13354334235191345,0.010616639629006386,0.009510748088359833,0.02576091164799049
0.057878971099853516,0.05518758296966553,0.000851956894621253,0.00011786961113102734,0.1328781396150589,0.009453024715185165,0.00938873179256916,0.02576091164799049
0.057492733001708984,0.05524611473083496,0.0008456105133518577,0.00011784875096054748,0.13316527009010315,0.009668719954788685,0.00979424174875021,0.02576091164799049
0.058072447776794434,0.05501967668533325,0.0008402880048379302,0.00011783872469095513,0.13288089632987976,0.008756780065596104,0.010073855519294739,0.02576091164799049
0.058144450187683105,0.0543292760848999,0.0008390268194489181,0.00011781112698372453,0.13279001414775848,0.009765293449163437,0.009594161063432693,0.02576091164799049
0.057461678981781006,0.05462867021560669,0.000840296212118119,0.00011776999599533156,0.1340443640947342,0.01197265088558197,0.009023294784128666,0.02576091164799049
0.05756109952926636,0.05434715747833252,0.000839410990010947,0.00011774872109526768,0.13318023085594177,0.011019300669431686,0.009295504540205002,0.02576091164799049
0.05712062120437622,0.05436509847640991,0.0008334128651767969,0.00011776036262745038,0.13190260529518127,0.009899603202939034,0.009566103108227253,0.02576091164799049
0.05757564306259155,0.054722487926483154,0.0008307658135890961,0.00011778647603932768,0.132978618144989,0.009721226058900356,0.01001069787889719,0.02576091164799049
0.057172298431396484,0.053855180740356445,0.0008328099502250552,0.00011778366024373099,0.13012339174747467,0.008703927509486675,0.00944138690829277,0.02576091164799049
0.05755549669265747,0.05437558889389038,0.0008347467519342899,0.00011776920291595161,0.13261592388153076,0.011054689064621925,0.00867762602865696,0.02576091164799049
0.056876420974731445,0.053932368755340576,0.0008337217732332647,0.00011778868793044239,0.130802720785141,0.010474095121026039,0.00856832880526781,0.02576091164799049
0.057153403759002686,0.054330646991729736,0.0008304592920467257,0.00011783144145738333,0.1302269846200943,0.008383668027818203,0.009410970844328403,0.02576091164799049
0.057157039642333984,0.055025577545166016,0.0008264498319476843,0.00011784847447415814,0.13116449117660522,0.008654640056192875,0.009382937103509903,0.02576091164799049
0.05668485164642334,0.05408203601837158,0.0008231080137193203,0.00011782786896219477,0.12963058054447174,0.009507464244961739,0.008415283635258675,0.02576091164799049
0.056815505027770996,0.05398052930831909,0.0008235895656980574,0.00011779772466979921,0.1300666332244873,0.010015380568802357,0.008313828147947788,0.02576091164799049
0.056692540645599365,0.05405515432357788,0.0008243683842010796,0.00011779569467762485,0.12831655144691467,0.007725195959210396,0.008901494555175304,0.02576091164799049
0.056922316551208496,0.054171860218048096,0.0008247565128840506,0.000117808289360255,0.13010339438915253,0.008780306205153465,0.009286346845328808,0.02576091164799049
0.0572587251663208,0.05383610725402832,0.0008262456976808608,0.00011780056229326874,0.12923510372638702,0.008282328955829144,0.00891389511525631,0.02576091164799049
0.05646258592605591,0.05353200435638428,0.0008244812488555908,0.00011779239139286801,0.12848356366157532,0.008940243162214756,0.008606452494859695,0.02576091164799049
0.05653047561645508,0.053431928157806396,0.0008208163199014962,0.0001178103921120055,0.1280987709760666,0.008690758608281612,0.008506984449923038,0.02576091164799049
0.056662023067474365,0.053315937519073486,0.0008180119330063462,0.00011785270908148959,0.12741877138614655,0.007594940718263388,0.008910005912184715,0.02576091164799049
0.05691385269165039,0.05335313081741333,0.000818025553599,0.0001178855454782024,0.1288890838623047,0.008694843389093876,0.008991348557174206,0.02576091164799049
0.056916892528533936,0.05279946327209473,0.0008181520970538259,0.00011789501149905846,0.12736141681671143,0.008266844786703587,0.008442173711955547,0.02576091164799049
0.05655759572982788,0.053131043910980225,0.0008178391144610941,0.00011788807023549452,0.1282854825258255,0.009358903393149376,0.008302212692797184,0.02576091164799049
0.05641204118728638,0.05340266227722168,0.0008171576773747802,0.00011788331903517246,0.12752185761928558,0.008191104047000408,0.00858101062476635,0.02576091164799049
